Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
51.210.97.41-110.255.220.143-23-40302-6,110.255.220.143,40302,51.210.97.41,23,6,18/03/2024 11:00:39 AM,32,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,62500.0,32.0,0.0,32.0,32.0,0,0,0,0,0,32.0,32.0,0.0,32.0,32.0,0,0,0,0,0,40,0.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
45.227.253.130-51.210.97.41-50096-60000-6,45.227.253.130,50096,51.210.97.41,60000,6,18/03/2024 11:06:22 AM,21852,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.28720483250962,10926.0,15413.513616304363,21825.0,27.0,0,0,0,0,0,27.0,27.0,0.0,27.0,27.0,0,0,0,0,20,40,45.762401610836534,91.52480322167307,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-57606-17,51.210.97.41,57606,213.186.33.99,53,17,18/03/2024 10:56:55 AM,5138,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26858.699883223042,389.25652004671076,5138.0,0.0,5138.0,5138.0,0,0,0,0,0,5138.0,5138.0,0.0,5138.0,5138.0,0,0,0,0,0,16,0.0,389.25652004671076,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-36282-17,51.210.97.41,36282,213.186.33.99,53,17,18/03/2024 11:00:55 AM,5673,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,28732.59298431165,352.54715318173805,5673.0,0.0,5673.0,5673.0,0,0,0,0,0,5673.0,5673.0,0.0,5673.0,5673.0,0,0,0,0,0,16,0.0,352.54715318173805,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-37027-17,51.210.97.41,37027,213.186.33.99,53,17,18/03/2024 11:09:09 AM,5403,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,25541.365907828986,370.16472330186934,5403.0,0.0,5403.0,5403.0,0,0,0,0,0,5403.0,5403.0,0.0,5403.0,5403.0,0,0,0,0,0,16,0.0,370.16472330186934,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
51.210.97.41-79.124.60.246-57993-56657-6,79.124.60.246,56657,51.210.97.41,57993,6,18/03/2024 11:10:43 AM,36200,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.87292817679557,18100.0,25546.353790707588,36164.0,36.0,0,0,0,0,0,36.0,36.0,0.0,36.0,36.0,0,0,0,0,24,44,27.62430939226519,55.24861878453038,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-40690-17,51.210.97.41,40690,213.186.33.99,53,17,18/03/2024 10:57:27 AM,5082,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,27154.663518299883,393.5458480913027,5082.0,0.0,5082.0,5082.0,0,0,0,0,0,5082.0,5082.0,0.0,5082.0,5082.0,0,0,0,0,0,16,0.0,393.5458480913027,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-49789-17,51.210.97.41,49789,213.186.33.99,53,17,18/03/2024 10:58:51 AM,5163,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26728.64613596746,387.3716831299632,5163.0,0.0,5163.0,5163.0,0,0,0,0,0,5163.0,5163.0,0.0,5163.0,5163.0,0,0,0,0,0,16,0.0,387.3716831299632,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-44187-17,51.210.97.41,44187,213.186.33.99,53,17,18/03/2024 11:00:47 AM,3636,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,44829.48294829483,550.0550055005501,3636.0,0.0,3636.0,3636.0,0,0,0,0,0,3636.0,3636.0,0.0,3636.0,3636.0,0,0,0,0,0,16,0.0,550.0550055005501,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-52464-17,51.210.97.41,52464,213.186.33.99,53,17,18/03/2024 11:05:16 AM,5097,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,27074.74985285462,392.3876790268786,5097.0,0.0,5097.0,5097.0,0,0,0,0,0,5097.0,5097.0,0.0,5097.0,5097.0,0,0,0,0,0,16,0.0,392.3876790268786,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-60392-17,51.210.97.41,60392,213.186.33.99,53,17,18/03/2024 11:06:57 AM,5360,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,30410.447761194027,373.13432835820896,5360.0,0.0,5360.0,5360.0,0,0,0,0,0,5360.0,5360.0,0.0,5360.0,5360.0,0,0,0,0,0,16,0.0,373.13432835820896,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-34061-17,51.210.97.41,34061,213.186.33.99,53,17,18/03/2024 11:05:04 AM,5250,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26285.714285714283,380.9523809523809,5250.0,0.0,5250.0,5250.0,0,0,0,0,0,5250.0,5250.0,0.0,5250.0,5250.0,0,0,0,0,0,16,0.0,380.9523809523809,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-40829-17,51.210.97.41,40829,213.186.33.99,53,17,18/03/2024 11:07:17 AM,5467,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,25242.363270532285,365.83135174684475,5467.0,0.0,5467.0,5467.0,0,0,0,0,0,5467.0,5467.0,0.0,5467.0,5467.0,0,0,0,0,0,16,0.0,365.83135174684475,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
167.114.37.1-51.210.97.41-0-0-0,167.114.37.1,0,51.210.97.41,0,0,18/03/2024 11:09:34 AM,119472867,4,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08370101305093818,1.3274763E7,1.5931397043134062E7,3.5852767E7,23.0,9.1427596E7,3.0475865333333332E7,4668253.013613266,3.5852792E7,2.7457128E7,1.19472867E8,2.38945734E7,1.3799478408483392E7,3.5852796E7,35.0,0,0,0,0,0,0,0.03348040522037527,0.050220607830562904,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,6,0,-1,-1,0,0,29.25,4.193248541803041,35.0,25.0,2.986818175E7,4000673.4481097367,3.5852767E7,2.7457099E7,No Label
213.186.33.99-51.210.97.41-53-33188-17,51.210.97.41,33188,213.186.33.99,53,17,18/03/2024 10:58:15 AM,32466,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,5020.636974065175,61.60290765724142,32466.0,0.0,32466.0,32466.0,0,0,0,0,0,32466.0,32466.0,0.0,32466.0,32466.0,0,0,0,0,0,16,0.0,61.60290765724142,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-54196-17,51.210.97.41,54196,213.186.33.99,53,17,18/03/2024 11:04:20 AM,3575,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,45594.405594405594,559.4405594405595,3575.0,0.0,3575.0,3575.0,0,0,0,0,0,3575.0,3575.0,0.0,3575.0,3575.0,0,0,0,0,0,16,0.0,559.4405594405595,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-37330-17,51.210.97.41,37330,213.186.33.99,53,17,18/03/2024 11:07:57 AM,5062,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,27261.951797708418,395.10075069142636,5062.0,0.0,5062.0,5062.0,0,0,0,0,0,5062.0,5062.0,0.0,5062.0,5062.0,0,0,0,0,0,16,0.0,395.10075069142636,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-36608-17,51.210.97.41,36608,213.186.33.99,53,17,18/03/2024 10:55:26 AM,5215,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26462.128475551293,383.5091083413231,5215.0,0.0,5215.0,5215.0,0,0,0,0,0,5215.0,5215.0,0.0,5215.0,5215.0,0,0,0,0,0,16,0.0,383.5091083413231,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.224.153.95-51.210.97.41-0-0-0,10.224.153.95,0,51.210.97.41,0,0,18/03/2024 11:09:23 AM,36,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,55555.555555555555,36.0,0.0,36.0,36.0,0,0,0,0,0,36.0,36.0,0.0,36.0,36.0,0,0,0,0,0,0,0.0,55555.555555555555,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-41291-17,51.210.97.41,41291,213.186.33.99,53,17,18/03/2024 11:00:11 AM,5367,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,25712.688652878704,372.6476616359232,5367.0,0.0,5367.0,5367.0,0,0,0,0,0,5367.0,5367.0,0.0,5367.0,5367.0,0,0,0,0,0,16,0.0,372.6476616359232,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-52733-17,51.210.97.41,52733,213.186.33.99,53,17,18/03/2024 11:10:22 AM,5222,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26426.656453466105,382.99502106472613,5222.0,0.0,5222.0,5222.0,0,0,0,0,0,5222.0,5222.0,0.0,5222.0,5222.0,0,0,0,0,0,16,0.0,382.99502106472613,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-59368-17,51.210.97.41,59368,213.186.33.99,53,17,18/03/2024 11:11:10 AM,10700,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,15233.644859813085,186.9158878504673,10700.0,0.0,10700.0,10700.0,0,0,0,0,0,10700.0,10700.0,0.0,10700.0,10700.0,0,0,0,0,0,16,0.0,186.9158878504673,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-50443-17,51.210.97.41,50443,213.186.33.99,53,17,18/03/2024 11:02:44 AM,5884,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,27702.24337185588,339.9048266485384,5884.0,0.0,5884.0,5884.0,0,0,0,0,0,5884.0,5884.0,0.0,5884.0,5884.0,0,0,0,0,0,16,0.0,339.9048266485384,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
37.65.64.144-51.210.97.41-0-0-0,37.65.64.144,0,51.210.97.41,0,0,18/03/2024 11:11:17 AM,1000045,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9999100040498177,1000045.0,0.0,1000045.0,1000045.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999550020249088,0.9999550020249088,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-53976-17,51.210.97.41,53976,213.186.33.99,53,17,18/03/2024 11:05:00 AM,5393,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,25588.726126460224,370.8511032820322,5393.0,0.0,5393.0,5393.0,0,0,0,0,0,5393.0,5393.0,0.0,5393.0,5393.0,0,0,0,0,0,16,0.0,370.8511032820322,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-56617-17,51.210.97.41,56617,213.186.33.99,53,17,18/03/2024 11:07:05 AM,6089,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,26769.584496633273,328.4611594678929,6089.0,0.0,6089.0,6089.0,0,0,0,0,0,6089.0,6089.0,0.0,6089.0,6089.0,0,0,0,0,0,16,0.0,328.4611594678929,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-42956-17,51.210.97.41,42956,213.186.33.99,53,17,18/03/2024 11:06:45 AM,10697,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,15237.91717303917,186.96830887164626,10697.0,0.0,10697.0,10697.0,0,0,0,0,0,10697.0,10697.0,0.0,10697.0,10697.0,0,0,0,0,0,16,0.0,186.96830887164626,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-56921-17,51.210.97.41,56921,213.186.33.99,53,17,18/03/2024 11:03:56 AM,10843,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,15032.740016600572,184.45079774970026,10843.0,0.0,10843.0,10843.0,0,0,0,0,0,10843.0,10843.0,0.0,10843.0,10843.0,0,0,0,0,0,16,0.0,184.45079774970026,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-60498-17,51.210.97.41,60498,213.186.33.99,53,17,18/03/2024 10:54:22 AM,76288951,1,3,54.0,247.0,54.0,54.0,54.0,0.0,109.0,69.0,82.33333333333333,23.094010767585033,3.945525479829969,0.05243223229009926,2.5429650333333336E7,4.4031847286288984E7,7.6273248E7,5081.0,0,0,0,0,0,7.6288951E7,3.81444755E7,5.3937248962597825E7,7.628387E7,5081.0,0,0,0,0,8,24,0.013108058072524815,0.03932417421757444,54.0,109.0,74.0,20.615528128088304,425.0,0,0,0,0,0,0,0,0,3.0,92.5,54.0,82.33333333333333,0,0,0,0,0,0,1,54,3,247,-1,-1,1,0,5081.0,0.0,5081.0,5081.0,7.6273248E7,0.0,7.6273248E7,7.6273248E7,No Label
213.186.33.99-51.210.97.41-53-45641-17,51.210.97.41,45641,213.186.33.99,53,17,18/03/2024 10:56:30 AM,5220,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26436.781609195405,383.1417624521073,5220.0,0.0,5220.0,5220.0,0,0,0,0,0,5220.0,5220.0,0.0,5220.0,5220.0,0,0,0,0,0,16,0.0,383.1417624521073,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.24-0-0-0,134.221.96.0,0,0.0.0.24,0,0,18/03/2024 11:09:51 AM,112204615,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05347373635210993,2.2440923E7,4.4447608870906614E7,1.01815355E8,1.0,1.12204614E8,2.80511535E7,4.923706602449615E7,1.01815355E8,1.0,0,0,0,0,0,0,0,0,0,0,0,0.044561446960091615,0.008912289392018323,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,1.0,0.0,1.0,1.0,3.7401537666666664E7,5.578400220193408E7,1.01815355E8,5192610.0,No Label
213.186.33.99-51.210.97.41-53-55999-17,51.210.97.41,55999,213.186.33.99,53,17,18/03/2024 11:12:42 AM,5375,0,2,0.0,163.0,0,0,0,0,109.0,54.0,81.5,38.890872965260115,30325.58139534884,372.093023255814,5375.0,0.0,5375.0,5375.0,0,0,0,0,0,5375.0,5375.0,0.0,5375.0,5375.0,0,0,0,0,0,16,0.0,372.093023255814,54.0,109.0,72.33333333333333,31.754264805429415,1008.3333333333333,0,0,0,0,0,0,0,0,0.0,108.5,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-49998-17,51.210.97.41,49998,213.186.33.99,53,17,18/03/2024 11:05:53 AM,5173,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26676.97660931761,386.6228494104002,5173.0,0.0,5173.0,5173.0,0,0,0,0,0,5173.0,5173.0,0.0,5173.0,5173.0,0,0,0,0,0,16,0.0,386.6228494104002,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-57335-17,51.210.97.41,57335,213.186.33.99,53,17,18/03/2024 11:06:09 AM,3920,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,35204.08163265306,510.2040816326531,3920.0,0.0,3920.0,3920.0,0,0,0,0,0,3920.0,3920.0,0.0,3920.0,3920.0,0,0,0,0,0,16,0.0,510.2040816326531,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-47421-17,51.210.97.41,47421,213.186.33.99,53,17,18/03/2024 11:08:13 AM,3630,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,38016.52892561984,550.9641873278237,3630.0,0.0,3630.0,3630.0,0,0,0,0,0,3630.0,3630.0,0.0,3630.0,3630.0,0,0,0,0,0,16,0.0,550.9641873278237,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-42423-17,51.210.97.41,42423,213.186.33.99,53,17,18/03/2024 11:06:41 AM,5492,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,25127.45812090313,364.1660597232338,5492.0,0.0,5492.0,5492.0,0,0,0,0,0,5492.0,5492.0,0.0,5492.0,5492.0,0,0,0,0,0,16,0.0,364.1660597232338,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-40119-17,51.210.97.41,40119,213.186.33.99,53,17,18/03/2024 11:07:29 AM,5188,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26599.845797995375,385.50501156515037,5188.0,0.0,5188.0,5188.0,0,0,0,0,0,5188.0,5188.0,0.0,5188.0,5188.0,0,0,0,0,0,16,0.0,385.50501156515037,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-49194-17,51.210.97.41,49194,213.186.33.99,53,17,18/03/2024 11:12:50 AM,5162,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26733.824099186364,387.4467260751647,5162.0,0.0,5162.0,5162.0,0,0,0,0,0,5162.0,5162.0,0.0,5162.0,5162.0,0,0,0,0,0,16,0.0,387.4467260751647,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-43875-17,51.210.97.41,43875,213.186.33.99,53,17,18/03/2024 10:55:58 AM,5283,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26121.52186257808,378.5727806170736,5283.0,0.0,5283.0,5283.0,0,0,0,0,0,5283.0,5283.0,0.0,5283.0,5283.0,0,0,0,0,0,16,0.0,378.5727806170736,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-55569-17,51.210.97.41,55569,213.186.33.99,53,17,18/03/2024 11:07:37 AM,5260,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26235.74144486692,380.22813688212926,5260.0,0.0,5260.0,5260.0,0,0,0,0,0,5260.0,5260.0,0.0,5260.0,5260.0,0,0,0,0,0,16,0.0,380.22813688212926,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-47559-17,51.210.97.41,47559,213.186.33.99,53,17,18/03/2024 10:56:18 AM,5307,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26003.391746749574,376.8607499528924,5307.0,0.0,5307.0,5307.0,0,0,0,0,0,5307.0,5307.0,0.0,5307.0,5307.0,0,0,0,0,0,16,0.0,376.8607499528924,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
213.186.33.99-51.210.97.41-53-37070-17,51.210.97.41,37070,213.186.33.99,53,17,18/03/2024 10:59:47 AM,5296,0,2,0.0,138.0,0,0,0,0,69.0,69.0,69.0,0.0,26057.40181268882,377.64350453172204,5296.0,0.0,5296.0,5296.0,0,0,0,0,0,5296.0,5296.0,0.0,5296.0,5296.0,0,0,0,0,0,16,0.0,377.64350453172204,69.0,69.0,69.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,103.5,0.0,69.0,0,0,0,0,0,0,0,0,2,138,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
